dateDataRecieved,departAirportCode,departAirportName,arrivalAirportCode,arrivalAirportName,departDate,arrivalDate,depTime,arrivalTime,journeyDuration,flightNumber,routeGroup,JourneyType,availableSeats,totalNumberOfStops,totalPrice,currency,fareCount,farePublishedFare,flightKey
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-24,2023-05-25,21:55:00,00:20:00,02:25,FR 6063,LEISURE,SUN_BREAK,4,1,65.89,EUR,1,67.99,FR~6063~ ~~CRL~05/24/2023 21:55~ALC~05/25/2023 00:20~~
2023-03-28,CRL,Brussels (Charleroi),AGP,Malaga,2023-05-24,2023-05-24,06:45:00,09:30:00,02:45,FR 1916,LEISURE,SUN_BREAK,-1,1,84.62,EUR,1,84.62,FR~1916~ ~~CRL~05/24/2023 06:45~AGP~05/24/2023 09:30~~
2023-03-28,CRL,Brussels (Charleroi),PMI,Mallorca,2023-05-24,2023-05-24,06:55:00,09:05:00,02:10,FR 7831,LEISURE,SUN_BREAK,-1,1,41.09,EUR,1,41.09,FR~7831~ ~~CRL~05/24/2023 06:55~PMI~05/24/2023 09:05~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-05-25,2023-05-25,06:25:00,08:40:00,02:15,FR 1302,LEISURE,SUN_BREAK,-1,1,62.7,EUR,1,62.7,FR~1302~ ~~CRL~05/25/2023 06:25~NAP~05/25/2023 08:40~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-05-25,2023-05-25,11:25:00,13:20:00,02:55,FR 2941,LEISURE,SUN_BREAK,2,1,94.99,EUR,1,94.99,FR~2941~ ~~CRL~05/25/2023 11:25~FAO~05/25/2023 13:20~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-25,2023-05-25,09:00:00,11:25:00,02:25,FR 9053,LEISURE,SUN_BREAK,4,1,100.49,EUR,1,104.99,FR~9053~ ~~CRL~05/25/2023 09:00~ALC~05/25/2023 11:25~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-25,2023-05-25,15:05:00,17:30:00,02:25,FR 3534,LEISURE,SUN_BREAK,-1,1,114.89,EUR,1,114.89,FR~3534~ ~~CRL~05/25/2023 15:05~ALC~05/25/2023 17:30~~
2023-03-28,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-05-25,2023-05-25,10:20:00,12:45:00,02:25,FR 6456,LEISURE,SUN_BREAK,-1,1,228.23,EUR,1,228.23,FR~6456~ ~~CRL~05/25/2023 10:20~IBZ~05/25/2023 12:45~~
2023-03-28,CRL,Brussels (Charleroi),AGP,Malaga,2023-05-25,2023-05-25,17:30:00,20:15:00,02:45,FR 1916,LEISURE,SUN_BREAK,2,1,109.49,EUR,1,109.49,FR~1916~ ~~CRL~05/25/2023 17:30~AGP~05/25/2023 20:15~~
2023-03-28,CRL,Brussels (Charleroi),PMI,Mallorca,2023-05-25,2023-05-25,10:15:00,12:25:00,02:10,FR 7831,LEISURE,SUN_BREAK,2,1,115.79,EUR,1,115.79,FR~7831~ ~~CRL~05/25/2023 10:15~PMI~05/25/2023 12:25~~
2023-03-28,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-05-25,2023-05-25,20:00:00,23:35:00,04:35,FR 563,CANARY,SUN_BREAK,5,1,102.11,EUR,1,108.99,FR~ 563~ ~~CRL~05/25/2023 20:00~TFS~05/25/2023 23:35~~
2023-03-28,BRU,Brussels,PMI,Mallorca,2023-05-26,2023-05-26,11:00:00,13:15:00,02:15,FR 2915,LEISURE,SUN_BREAK,-1,1,193.49,EUR,1,193.49,FR~2915~ ~~BRU~05/26/2023 11:00~PMI~05/26/2023 13:15~~
2023-03-28,CRL,Brussels (Charleroi),RHO,Rhodes,2023-05-26,2023-05-26,07:55:00,12:30:00,03:35,FR 8577,LEISURE,SUN_BREAK,4,1,74.02,EUR,1,74.02,FR~8577~ ~~CRL~05/26/2023 07:55~RHO~05/26/2023 12:30~~
2023-03-28,CRL,Brussels (Charleroi),BDS,Brindisi,2023-05-26,2023-05-26,07:00:00,09:25:00,02:25,FR 7737,LEISURE,SUN_BREAK,5,1,165.02,EUR,1,165.02,FR~7737~ ~~CRL~05/26/2023 07:00~BDS~05/26/2023 09:25~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-05-26,2023-05-26,09:10:00,11:25:00,02:15,FR 1302,LEISURE,SUN_BREAK,-1,1,112.9,EUR,1,115.99,FR~1302~ ~~CRL~05/26/2023 09:10~NAP~05/26/2023 11:25~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-05-26,2023-05-26,20:00:00,22:15:00,02:15,FR 1310,LEISURE,SUN_BREAK,2,1,106.63,EUR,1,106.63,FR~1310~ ~~CRL~05/26/2023 20:00~NAP~05/26/2023 22:15~~
2023-03-28,CRL,Brussels (Charleroi),PMO,Palermo,2023-05-26,2023-05-26,16:35:00,19:05:00,02:30,FR 6269,LEISURE,SUN_BREAK,3,1,184.99,EUR,1,238.99,FR~6269~ ~~CRL~05/26/2023 16:35~PMO~05/26/2023 19:05~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-05-26,2023-05-26,07:05:00,09:00:00,02:55,FR 2941,LEISURE,SUN_BREAK,4,1,126.09,EUR,1,126.09,FR~2941~ ~~CRL~05/26/2023 07:05~FAO~05/26/2023 09:00~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-05-26,2023-05-26,17:30:00,19:25:00,02:55,FR 6312,LEISURE,SUN_BREAK,-1,1,117.84,EUR,1,120.99,FR~6312~ ~~CRL~05/26/2023 17:30~FAO~05/26/2023 19:25~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-26,2023-05-26,09:45:00,12:10:00,02:25,FR 3534,LEISURE,SUN_BREAK,1,1,114.89,EUR,1,114.89,FR~3534~ ~~CRL~05/26/2023 09:45~ALC~05/26/2023 12:10~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-26,2023-05-26,17:20:00,19:45:00,02:25,FR 9053,LEISURE,SUN_BREAK,-1,1,101.39,EUR,1,104.99,FR~9053~ ~~CRL~05/26/2023 17:20~ALC~05/26/2023 19:45~~
2023-03-28,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-05-26,2023-05-26,16:15:00,18:40:00,02:25,FR 6456,LEISURE,SUN_BREAK,5,1,173.11,EUR,1,178.99,FR~6456~ ~~CRL~05/26/2023 16:15~IBZ~05/26/2023 18:40~~
2023-03-28,CRL,Brussels (Charleroi),AGP,Malaga,2023-05-26,2023-05-26,10:00:00,12:45:00,02:45,FR 1928,LEISURE,SUN_BREAK,3,1,178.49,EUR,1,185.99,FR~1928~ ~~CRL~05/26/2023 10:00~AGP~05/26/2023 12:45~~
2023-03-28,CRL,Brussels (Charleroi),AGP,Malaga,2023-05-26,2023-05-26,20:55:00,23:40:00,02:45,FR 1916,LEISURE,SUN_BREAK,-1,1,100.59,EUR,1,100.59,FR~1916~ ~~CRL~05/26/2023 20:55~AGP~05/26/2023 23:40~~
2023-03-28,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-05-26,2023-05-26,06:30:00,10:05:00,04:35,FR 563,CANARY,SUN_BREAK,5,1,115.39,EUR,1,124.99,FR~ 563~ ~~CRL~05/26/2023 06:30~TFS~05/26/2023 10:05~~
2023-03-28,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-05-27,2023-05-27,08:10:00,12:35:00,03:25,FR 7986,LEISURE,SUN_BREAK,1,1,118.46,EUR,1,118.46,FR~7986~ ~~CRL~05/27/2023 08:10~HER~05/27/2023 12:35~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-05-27,2023-05-27,07:45:00,10:00:00,02:15,FR 1302,LEISURE,SUN_BREAK,5,1,128.36,EUR,1,128.36,FR~1302~ ~~CRL~05/27/2023 07:45~NAP~05/27/2023 10:00~~
2023-03-28,CRL,Brussels (Charleroi),PMO,Palermo,2023-05-27,2023-05-27,21:30:00,23:59:00,02:29,FR 6269,LEISURE,SUN_BREAK,5,1,83.99,EUR,1,99.99,FR~6269~ ~~CRL~05/27/2023 21:30~PMO~05/27/2023 23:59~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-05-27,2023-05-27,11:05:00,13:00:00,02:55,FR 2941,LEISURE,SUN_BREAK,2,1,155.27,EUR,1,155.27,FR~2941~ ~~CRL~05/27/2023 11:05~FAO~05/27/2023 13:00~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-27,2023-05-27,15:50:00,18:15:00,02:25,FR 3534,LEISURE,SUN_BREAK,1,1,101.39,EUR,1,101.39,FR~3534~ ~~CRL~05/27/2023 15:50~ALC~05/27/2023 18:15~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-27,2023-05-27,18:15:00,20:40:00,02:25,FR 9053,LEISURE,SUN_BREAK,4,1,111.74,EUR,1,111.74,FR~9053~ ~~CRL~05/27/2023 18:15~ALC~05/27/2023 20:40~~
2023-03-28,CRL,Brussels (Charleroi),AGP,Malaga,2023-05-27,2023-05-27,13:35:00,16:20:00,02:45,FR 1916,LEISURE,SUN_BREAK,4,1,134.64,EUR,1,134.64,FR~1916~ ~~CRL~05/27/2023 13:35~AGP~05/27/2023 16:20~~
2023-03-28,CRL,Brussels (Charleroi),PMI,Mallorca,2023-05-27,2023-05-27,17:20:00,19:30:00,02:10,FR 7831,LEISURE,SUN_BREAK,2,1,96.99,EUR,1,96.99,FR~7831~ ~~CRL~05/27/2023 17:20~PMI~05/27/2023 19:30~~
2023-03-28,BRU,Brussels,AGP,Malaga,2023-05-28,2023-05-28,09:55:00,12:50:00,02:55,FR 2923,LEISURE,SUN_BREAK,-1,1,93.41,EUR,1,93.41,FR~2923~ ~~BRU~05/28/2023 09:55~AGP~05/28/2023 12:50~~
2023-03-28,CRL,Brussels (Charleroi),CFU,Corfu,2023-05-28,2023-05-28,17:00:00,20:40:00,02:40,FR 6251,LEISURE,SUN_BREAK,-1,1,116.69,EUR,1,116.69,FR~6251~ ~~CRL~05/28/2023 17:00~CFU~05/28/2023 20:40~~
2023-03-28,CRL,Brussels (Charleroi),BDS,Brindisi,2023-05-28,2023-05-28,17:30:00,19:55:00,02:25,FR 7737,LEISURE,SUN_BREAK,-1,1,58.37,EUR,1,58.37,FR~7737~ ~~CRL~05/28/2023 17:30~BDS~05/28/2023 19:55~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-05-28,2023-05-28,09:45:00,12:00:00,02:15,FR 1302,LEISURE,SUN_BREAK,1,1,83.08,EUR,1,83.08,FR~1302~ ~~CRL~05/28/2023 09:45~NAP~05/28/2023 12:00~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-05-28,2023-05-28,16:45:00,18:40:00,02:55,FR 2941,LEISURE,SUN_BREAK,3,1,94.99,EUR,1,94.99,FR~2941~ ~~CRL~05/28/2023 16:45~FAO~05/28/2023 18:40~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-28,2023-05-28,09:55:00,12:20:00,02:25,FR 3534,LEISURE,SUN_BREAK,2,1,101.39,EUR,1,101.39,FR~3534~ ~~CRL~05/28/2023 09:55~ALC~05/28/2023 12:20~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-28,2023-05-28,15:00:00,17:25:00,02:25,FR 9053,LEISURE,SUN_BREAK,-1,1,101.39,EUR,1,101.39,FR~9053~ ~~CRL~05/28/2023 15:00~ALC~05/28/2023 17:25~~
2023-03-28,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-05-28,2023-05-28,07:30:00,09:55:00,02:25,FR 6456,LEISURE,SUN_BREAK,-1,1,121.14,EUR,1,121.14,FR~6456~ ~~CRL~05/28/2023 07:30~IBZ~05/28/2023 09:55~~
2023-03-28,CRL,Brussels (Charleroi),AGP,Malaga,2023-05-28,2023-05-29,21:30:00,00:15:00,02:45,FR 1916,LEISURE,SUN_BREAK,-1,1,44.46,EUR,1,44.46,FR~1916~ ~~CRL~05/28/2023 21:30~AGP~05/29/2023 00:15~~
2023-03-28,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-05-28,2023-05-28,12:35:00,16:10:00,04:35,FR 563,CANARY,SUN_BREAK,5,1,136.51,EUR,1,136.51,FR~ 563~ ~~CRL~05/28/2023 12:35~TFS~05/28/2023 16:10~~
2023-03-28,BRU,Brussels,AGP,Malaga,2023-05-29,2023-05-29,17:40:00,20:30:00,02:50,FR 2923,LEISURE,SUN_BREAK,2,1,72.31,EUR,1,72.31,FR~2923~ ~~BRU~05/29/2023 17:40~AGP~05/29/2023 20:30~~
2023-03-28,BRU,Brussels,PMI,Mallorca,2023-05-29,2023-05-29,20:25:00,22:40:00,02:15,FR 2915,LEISURE,SUN_BREAK,1,1,27.99,EUR,1,27.99,FR~2915~ ~~BRU~05/29/2023 20:25~PMI~05/29/2023 22:40~~
2023-03-28,CRL,Brussels (Charleroi),RHO,Rhodes,2023-05-29,2023-05-29,12:00:00,16:35:00,03:35,FR 8577,LEISURE,SUN_BREAK,1,1,56.78,EUR,1,56.78,FR~8577~ ~~CRL~05/29/2023 12:00~RHO~05/29/2023 16:35~~
2023-03-28,CRL,Brussels (Charleroi),BDS,Brindisi,2023-05-29,2023-05-29,20:55:00,23:20:00,02:25,FR 7737,LEISURE,SUN_BREAK,4,1,24.05,EUR,1,24.05,FR~7737~ ~~CRL~05/29/2023 20:55~BDS~05/29/2023 23:20~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-05-29,2023-05-29,06:30:00,08:45:00,02:15,FR 1302,LEISURE,SUN_BREAK,-1,1,53.88,EUR,1,53.88,FR~1302~ ~~CRL~05/29/2023 06:30~NAP~05/29/2023 08:45~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-05-29,2023-05-29,09:30:00,11:45:00,02:15,FR 1310,LEISURE,SUN_BREAK,5,1,63.31,EUR,1,63.31,FR~1310~ ~~CRL~05/29/2023 09:30~NAP~05/29/2023 11:45~~
2023-03-28,CRL,Brussels (Charleroi),PMO,Palermo,2023-05-29,2023-05-29,12:05:00,14:35:00,02:30,FR 6269,LEISURE,SUN_BREAK,-1,1,83.99,EUR,1,85.99,FR~6269~ ~~CRL~05/29/2023 12:05~PMO~05/29/2023 14:35~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-05-29,2023-05-29,18:00:00,19:55:00,02:55,FR 2941,LEISURE,SUN_BREAK,1,1,116.69,EUR,1,116.69,FR~2941~ ~~CRL~05/29/2023 18:00~FAO~05/29/2023 19:55~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-29,2023-05-29,16:55:00,19:20:00,02:25,FR 3534,LEISURE,SUN_BREAK,-1,1,100.59,EUR,1,100.59,FR~3534~ ~~CRL~05/29/2023 16:55~ALC~05/29/2023 19:20~~
2023-03-28,CRL,Brussels (Charleroi),AGP,Malaga,2023-05-29,2023-05-29,19:20:00,22:05:00,02:45,FR 1916,LEISURE,SUN_BREAK,-1,1,57.05,EUR,1,57.05,FR~1916~ ~~CRL~05/29/2023 19:20~AGP~05/29/2023 22:05~~
2023-03-28,CRL,Brussels (Charleroi),PMI,Mallorca,2023-05-29,2023-05-29,08:55:00,11:05:00,02:10,FR 7831,LEISURE,SUN_BREAK,3,1,65.87,EUR,1,65.87,FR~7831~ ~~CRL~05/29/2023 08:55~PMI~05/29/2023 11:05~~
2023-03-28,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-05-30,2023-05-30,07:20:00,11:45:00,03:25,FR 7986,LEISURE,SUN_BREAK,1,1,92.35,EUR,1,92.35,FR~7986~ ~~CRL~05/30/2023 07:20~HER~05/30/2023 11:45~~
2023-03-28,CRL,Brussels (Charleroi),BDS,Brindisi,2023-05-30,2023-05-30,17:20:00,19:45:00,02:25,FR 7737,LEISURE,SUN_BREAK,2,1,26.76,EUR,1,26.76,FR~7737~ ~~CRL~05/30/2023 17:20~BDS~05/30/2023 19:45~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-05-30,2023-05-30,19:20:00,21:35:00,02:15,FR 1302,LEISURE,SUN_BREAK,-1,1,59.04,EUR,1,59.04,FR~1302~ ~~CRL~05/30/2023 19:20~NAP~05/30/2023 21:35~~
2023-03-28,CRL,Brussels (Charleroi),PMO,Palermo,2023-05-30,2023-05-30,15:35:00,18:05:00,02:30,FR 6269,LEISURE,SUN_BREAK,-1,1,72.99,EUR,1,72.99,FR~6269~ ~~CRL~05/30/2023 15:35~PMO~05/30/2023 18:05~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-05-30,2023-05-30,13:45:00,15:40:00,02:55,FR 2941,LEISURE,SUN_BREAK,3,1,57.59,EUR,1,57.59,FR~2941~ ~~CRL~05/30/2023 13:45~FAO~05/30/2023 15:40~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-05-30,2023-05-30,16:45:00,18:40:00,02:55,FR 6312,LEISURE,SUN_BREAK,-1,1,44.46,EUR,1,44.46,FR~6312~ ~~CRL~05/30/2023 16:45~FAO~05/30/2023 18:40~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-30,2023-05-30,06:30:00,08:55:00,02:25,FR 3534,LEISURE,SUN_BREAK,-1,1,76.39,EUR,1,76.39,FR~3534~ ~~CRL~05/30/2023 06:30~ALC~05/30/2023 08:55~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-30,2023-05-30,12:15:00,14:40:00,02:25,FR 9053,LEISURE,SUN_BREAK,-1,1,84.62,EUR,1,84.62,FR~9053~ ~~CRL~05/30/2023 12:15~ALC~05/30/2023 14:40~~
2023-03-28,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-05-30,2023-05-30,09:25:00,11:50:00,02:25,FR 6456,LEISURE,SUN_BREAK,-1,1,94.63,EUR,1,94.63,FR~6456~ ~~CRL~05/30/2023 09:25~IBZ~05/30/2023 11:50~~
2023-03-28,CRL,Brussels (Charleroi),AGP,Malaga,2023-05-30,2023-05-30,16:00:00,18:45:00,02:45,FR 1916,LEISURE,SUN_BREAK,2,1,67.12,EUR,1,67.12,FR~1916~ ~~CRL~05/30/2023 16:00~AGP~05/30/2023 18:45~~
2023-03-28,CRL,Brussels (Charleroi),PMI,Mallorca,2023-05-30,2023-05-30,06:35:00,08:45:00,02:10,FR 7831,LEISURE,SUN_BREAK,1,1,24.99,EUR,1,24.99,FR~7831~ ~~CRL~05/30/2023 06:35~PMI~05/30/2023 08:45~~
2023-03-28,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-05-30,2023-05-30,07:15:00,10:50:00,04:35,FR 563,CANARY,SUN_BREAK,4,1,80.95,EUR,1,83.99,FR~ 563~ ~~CRL~05/30/2023 07:15~TFS~05/30/2023 10:50~~
2023-03-28,BRU,Brussels,AGP,Malaga,2023-05-31,2023-05-31,10:05:00,13:00:00,02:55,FR 2923,LEISURE,SUN_BREAK,-1,1,71.04,EUR,1,71.04,FR~2923~ ~~BRU~05/31/2023 10:05~AGP~05/31/2023 13:00~~
2023-03-28,BRU,Brussels,PMI,Mallorca,2023-05-31,2023-05-31,17:25:00,19:40:00,02:15,FR 2915,LEISURE,SUN_BREAK,4,1,50.22,EUR,1,50.22,FR~2915~ ~~BRU~05/31/2023 17:25~PMI~05/31/2023 19:40~~
2023-03-28,CRL,Brussels (Charleroi),RHO,Rhodes,2023-05-31,2023-05-31,13:10:00,17:45:00,03:35,FR 8577,LEISURE,SUN_BREAK,2,1,58.55,EUR,1,58.55,FR~8577~ ~~CRL~05/31/2023 13:10~RHO~05/31/2023 17:45~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-05-31,2023-05-31,16:35:00,18:50:00,02:15,FR 1302,LEISURE,SUN_BREAK,4,1,59.04,EUR,1,59.04,FR~1302~ ~~CRL~05/31/2023 16:35~NAP~05/31/2023 18:50~~
2023-03-28,CRL,Brussels (Charleroi),PMO,Palermo,2023-05-31,2023-05-31,09:25:00,11:55:00,02:30,FR 6269,LEISURE,SUN_BREAK,3,1,77.99,EUR,1,77.99,FR~6269~ ~~CRL~05/31/2023 09:25~PMO~05/31/2023 11:55~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-05-31,2023-05-31,12:25:00,14:20:00,02:55,FR 2941,LEISURE,SUN_BREAK,-1,1,48.79,EUR,1,50.99,FR~2941~ ~~CRL~05/31/2023 12:25~FAO~05/31/2023 14:20~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-05-31,2023-05-31,16:20:00,18:15:00,02:55,FR 6312,LEISURE,SUN_BREAK,-1,1,36.83,EUR,1,36.83,FR~6312~ ~~CRL~05/31/2023 16:20~FAO~05/31/2023 18:15~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-31,2023-05-31,10:00:00,12:25:00,02:25,FR 3534,LEISURE,SUN_BREAK,-1,1,88.74,EUR,1,88.74,FR~3534~ ~~CRL~05/31/2023 10:00~ALC~05/31/2023 12:25~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-31,2023-05-31,14:45:00,17:10:00,02:25,FR 9053,LEISURE,SUN_BREAK,3,1,76.39,EUR,1,76.39,FR~9053~ ~~CRL~05/31/2023 14:45~ALC~05/31/2023 17:10~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-31,2023-06-01,21:55:00,00:20:00,02:25,FR 6063,LEISURE,SUN_BREAK,-1,1,73.24,EUR,1,73.24,FR~6063~ ~~CRL~05/31/2023 21:55~ALC~06/01/2023 00:20~~
2023-03-28,CRL,Brussels (Charleroi),AGP,Malaga,2023-05-31,2023-05-31,06:45:00,09:30:00,02:45,FR 1916,LEISURE,SUN_BREAK,-1,1,48.24,EUR,1,50.99,FR~1916~ ~~CRL~05/31/2023 06:45~AGP~05/31/2023 09:30~~
2023-03-28,CRL,Brussels (Charleroi),PMI,Mallorca,2023-05-31,2023-05-31,06:55:00,09:05:00,02:10,FR 7831,LEISURE,SUN_BREAK,3,1,32.03,EUR,1,32.03,FR~7831~ ~~CRL~05/31/2023 06:55~PMI~05/31/2023 09:05~~
2023-03-28,CRL,Brussels (Charleroi),CFU,Corfu,2023-06-01,2023-06-01,18:20:00,22:00:00,02:40,FR 6251,LEISURE,SUN_BREAK,-1,1,128.87,EUR,1,128.87,FR~6251~ ~~CRL~06/01/2023 18:20~CFU~06/01/2023 22:00~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-06-01,2023-06-01,06:25:00,08:40:00,02:15,FR 1302,LEISURE,SUN_BREAK,-1,1,82.07,EUR,1,85.99,FR~1302~ ~~CRL~06/01/2023 06:25~NAP~06/01/2023 08:40~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-06-01,2023-06-01,11:25:00,13:20:00,02:55,FR 2941,LEISURE,SUN_BREAK,-1,1,128.87,EUR,1,128.87,FR~2941~ ~~CRL~06/01/2023 11:25~FAO~06/01/2023 13:20~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-01,2023-06-01,09:00:00,11:25:00,02:25,FR 9053,LEISURE,SUN_BREAK,-1,1,87.99,EUR,1,87.99,FR~9053~ ~~CRL~06/01/2023 09:00~ALC~06/01/2023 11:25~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-01,2023-06-01,15:05:00,17:30:00,02:25,FR 3534,LEISURE,SUN_BREAK,2,1,94.99,EUR,1,94.99,FR~3534~ ~~CRL~06/01/2023 15:05~ALC~06/01/2023 17:30~~
2023-03-28,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-06-01,2023-06-01,10:20:00,12:45:00,02:25,FR 6456,LEISURE,SUN_BREAK,1,1,128.36,EUR,1,128.36,FR~6456~ ~~CRL~06/01/2023 10:20~IBZ~06/01/2023 12:45~~
2023-03-28,CRL,Brussels (Charleroi),AGP,Malaga,2023-06-01,2023-06-01,17:30:00,20:15:00,02:45,FR 1916,LEISURE,SUN_BREAK,-1,1,116.79,EUR,1,120.99,FR~1916~ ~~CRL~06/01/2023 17:30~AGP~06/01/2023 20:15~~
2023-03-28,CRL,Brussels (Charleroi),PMI,Mallorca,2023-06-01,2023-06-01,10:15:00,12:25:00,02:10,FR 7831,LEISURE,SUN_BREAK,3,1,90.99,EUR,1,90.99,FR~7831~ ~~CRL~06/01/2023 10:15~PMI~06/01/2023 12:25~~
2023-03-28,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-06-01,2023-06-01,20:00:00,23:35:00,04:35,FR 563,CANARY,SUN_BREAK,-1,1,115.39,EUR,1,124.99,FR~ 563~ ~~CRL~06/01/2023 20:00~TFS~06/01/2023 23:35~~
2023-03-28,BRU,Brussels,PMI,Mallorca,2023-06-02,2023-06-02,11:00:00,13:15:00,02:15,FR 2915,LEISURE,SUN_BREAK,4,1,87.79,EUR,1,90.99,FR~2915~ ~~BRU~06/02/2023 11:00~PMI~06/02/2023 13:15~~
2023-03-28,CRL,Brussels (Charleroi),RHO,Rhodes,2023-06-02,2023-06-02,07:55:00,12:30:00,03:35,FR 8577,LEISURE,SUN_BREAK,-1,1,62.29,EUR,1,68.99,FR~8577~ ~~CRL~06/02/2023 07:55~RHO~06/02/2023 12:30~~
2023-03-28,CRL,Brussels (Charleroi),BDS,Brindisi,2023-06-02,2023-06-02,07:00:00,09:25:00,02:25,FR 7737,LEISURE,SUN_BREAK,-1,1,105.25,EUR,1,105.25,FR~7737~ ~~CRL~06/02/2023 07:00~BDS~06/02/2023 09:25~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-06-02,2023-06-02,09:10:00,11:25:00,02:15,FR 1302,LEISURE,SUN_BREAK,2,1,121.14,EUR,1,121.14,FR~1302~ ~~CRL~06/02/2023 09:10~NAP~06/02/2023 11:25~~
2023-03-28,CRL,Brussels (Charleroi),NAP,Naples,2023-06-02,2023-06-02,20:00:00,22:15:00,02:15,FR 1310,LEISURE,SUN_BREAK,2,1,110.61,EUR,1,110.61,FR~1310~ ~~CRL~06/02/2023 20:00~NAP~06/02/2023 22:15~~
2023-03-28,CRL,Brussels (Charleroi),PMO,Palermo,2023-06-02,2023-06-02,16:35:00,19:05:00,02:30,FR 6269,LEISURE,SUN_BREAK,4,1,118.99,EUR,1,178.99,FR~6269~ ~~CRL~06/02/2023 16:35~PMO~06/02/2023 19:05~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-06-02,2023-06-02,07:05:00,09:00:00,02:55,FR 2941,LEISURE,SUN_BREAK,-1,1,126.24,EUR,1,126.24,FR~2941~ ~~CRL~06/02/2023 07:05~FAO~06/02/2023 09:00~~
2023-03-28,CRL,Brussels (Charleroi),FAO,Faro,2023-06-02,2023-06-02,17:30:00,19:25:00,02:55,FR 6312,LEISURE,SUN_BREAK,-1,1,75.24,EUR,1,78.99,FR~6312~ ~~CRL~06/02/2023 17:30~FAO~06/02/2023 19:25~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-02,2023-06-02,09:45:00,12:10:00,02:25,FR 3534,LEISURE,SUN_BREAK,-1,1,134.64,EUR,1,134.64,FR~3534~ ~~CRL~06/02/2023 09:45~ALC~06/02/2023 12:10~~
2023-03-28,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-02,2023-06-02,17:20:00,19:45:00,02:25,FR 9053,LEISURE,SUN_BREAK,1,1,94.99,EUR,1,94.99,FR~9053~ ~~CRL~06/02/2023 17:20~ALC~06/02/2023 19:45~~
