outboundFlightId,DepartureDateTime,ArrivalDateTime,Airline,FlightNumber,DepartureAirport,ArrivalAirport,TotalPriceAllPassengers,TotalPriceOnePassenger,BaseFare,TaxSurcharge,CurrencyCode,ProductClass,Deeplink,ResultSet
BRUALC20230918HV9121,2023-09-18T07:30:00,2023-09-18T09:55:00,HV,9121,BRU,ALC,73.0,73.0,35.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=18&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230919HV9003,2023-09-19T17:25:00,2023-09-19T19:55:00,HV,9003,BRU,ALC,73.0,73.0,35.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=19&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230920HV9003,2023-09-20T16:05:00,2023-09-20T18:35:00,HV,9003,BRU,ALC,82.0,82.0,44.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=20&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230921HV9003,2023-09-21T06:50:00,2023-09-21T09:15:00,HV,9003,BRU,ALC,91.0,91.0,53.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=21&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230923HV9003,2023-09-23T16:20:00,2023-09-23T18:50:00,HV,9003,BRU,ALC,91.0,91.0,53.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=23&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230924HV9003,2023-09-24T17:25:00,2023-09-24T19:55:00,HV,9003,BRU,ALC,82.0,82.0,44.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=24&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230925HV9121,2023-09-25T07:30:00,2023-09-25T09:55:00,HV,9121,BRU,ALC,65.0,65.0,27.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=25&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230926HV9003,2023-09-26T17:25:00,2023-09-26T19:55:00,HV,9003,BRU,ALC,91.0,91.0,53.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=26&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230927HV9003,2023-09-27T16:05:00,2023-09-27T18:35:00,HV,9003,BRU,ALC,65.0,65.0,27.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=27&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUALC20230928HV9003,2023-09-28T06:50:00,2023-09-28T09:15:00,HV,9003,BRU,ALC,82.0,82.0,44.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=ALC&ap=1&cp=0&od=28&om=9&oy=2023&utm_source=API&utm_medium=Public,{'count': 27}
BRUIBZ20230401HV9009,2023-04-01T12:30:00,2023-04-01T14:50:00,HV,9009,BRU,IBZ,268.0,268.0,230.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=1&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230403HV9009,2023-04-03T06:30:00,2023-04-03T08:55:00,HV,9009,BRU,IBZ,268.0,268.0,230.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=3&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230405HV9009,2023-04-05T06:30:00,2023-04-05T08:55:00,HV,9009,BRU,IBZ,88.0,88.0,50.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=5&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230407HV9009,2023-04-07T17:20:00,2023-04-07T19:45:00,HV,9009,BRU,IBZ,66.0,66.0,28.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=7&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230408HV9009,2023-04-08T12:30:00,2023-04-08T14:50:00,HV,9009,BRU,IBZ,129.0,129.0,91.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=8&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230410HV9009,2023-04-10T06:30:00,2023-04-10T08:55:00,HV,9009,BRU,IBZ,100.0,100.0,62.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=10&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230412HV9009,2023-04-12T06:30:00,2023-04-12T08:55:00,HV,9009,BRU,IBZ,66.0,66.0,28.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=12&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230414HV9009,2023-04-14T17:20:00,2023-04-14T19:45:00,HV,9009,BRU,IBZ,44.0,44.0,6.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=14&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230415HV9009,2023-04-15T12:30:00,2023-04-15T14:50:00,HV,9009,BRU,IBZ,66.0,66.0,28.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=15&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230417HV9009,2023-04-17T06:30:00,2023-04-17T08:55:00,HV,9009,BRU,IBZ,50.0,50.0,12.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=17&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230419HV9009,2023-04-19T06:30:00,2023-04-19T08:55:00,HV,9009,BRU,IBZ,44.0,44.0,6.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=19&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230421HV9009,2023-04-21T17:20:00,2023-04-21T19:45:00,HV,9009,BRU,IBZ,163.0,163.0,125.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=21&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230422HV9009,2023-04-22T12:30:00,2023-04-22T14:50:00,HV,9009,BRU,IBZ,182.0,182.0,144.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=22&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230424HV9009,2023-04-24T06:30:00,2023-04-24T08:55:00,HV,9009,BRU,IBZ,163.0,163.0,125.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=24&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230426HV9009,2023-04-26T06:30:00,2023-04-26T08:55:00,HV,9009,BRU,IBZ,146.0,146.0,108.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=26&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230428HV9009,2023-04-28T17:20:00,2023-04-28T19:45:00,HV,9009,BRU,IBZ,223.0,223.0,185.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=28&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230429HV9009,2023-04-29T12:30:00,2023-04-29T14:50:00,HV,9009,BRU,IBZ,292.0,292.0,254.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=29&om=4&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230501HV9009,2023-05-01T06:30:00,2023-05-01T08:55:00,HV,9009,BRU,IBZ,129.0,129.0,91.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=1&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230501HV9009,2023-05-01T06:30:00,2023-05-01T08:55:00,HV,9009,BRU,IBZ,129.0,129.0,91.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=1&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230503HV9009,2023-05-03T06:30:00,2023-05-03T08:55:00,HV,9009,BRU,IBZ,88.0,88.0,50.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=3&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230505HV9009,2023-05-05T17:20:00,2023-05-05T19:45:00,HV,9009,BRU,IBZ,100.0,100.0,62.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=5&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230506HV9009,2023-05-06T12:30:00,2023-05-06T14:50:00,HV,9009,BRU,IBZ,146.0,146.0,108.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=6&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230508HV9009,2023-05-08T06:30:00,2023-05-08T08:55:00,HV,9009,BRU,IBZ,129.0,129.0,91.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=8&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230510HV9009,2023-05-10T06:30:00,2023-05-10T08:55:00,HV,9009,BRU,IBZ,129.0,129.0,91.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=10&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230512HV9009,2023-05-12T17:20:00,2023-05-12T19:45:00,HV,9009,BRU,IBZ,202.0,202.0,164.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=12&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230513HV9009,2023-05-13T12:30:00,2023-05-13T14:50:00,HV,9009,BRU,IBZ,223.0,223.0,185.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=13&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230515HV9009,2023-05-15T06:30:00,2023-05-15T08:55:00,HV,9009,BRU,IBZ,223.0,223.0,185.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=15&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230517HV9009,2023-05-17T06:30:00,2023-05-17T08:55:00,HV,9009,BRU,IBZ,321.0,321.0,283.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=17&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230519HV9009,2023-05-19T17:20:00,2023-05-19T19:45:00,HV,9009,BRU,IBZ,182.0,182.0,144.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=19&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230520HV9009,2023-05-20T12:30:00,2023-05-20T14:50:00,HV,9009,BRU,IBZ,163.0,163.0,125.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=20&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230522HV9009,2023-05-22T06:30:00,2023-05-22T08:55:00,HV,9009,BRU,IBZ,114.0,114.0,76.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=22&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230524HV9009,2023-05-24T06:30:00,2023-05-24T08:55:00,HV,9009,BRU,IBZ,182.0,182.0,144.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=24&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230526HV9009,2023-05-26T17:20:00,2023-05-26T19:45:00,HV,9009,BRU,IBZ,223.0,223.0,185.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=26&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230527HV9009,2023-05-27T12:30:00,2023-05-27T14:50:00,HV,9009,BRU,IBZ,292.0,292.0,254.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=27&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230529HV9009,2023-05-29T06:30:00,2023-05-29T08:55:00,HV,9009,BRU,IBZ,163.0,163.0,125.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=29&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230531HV9009,2023-05-31T06:30:00,2023-05-31T08:55:00,HV,9009,BRU,IBZ,129.0,129.0,91.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=31&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230531HV9009,2023-05-31T06:30:00,2023-05-31T08:55:00,HV,9009,BRU,IBZ,129.0,129.0,91.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=31&om=5&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230602HV9009,2023-06-02T17:20:00,2023-06-02T19:45:00,HV,9009,BRU,IBZ,163.0,163.0,125.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=2&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230603HV9009,2023-06-03T12:30:00,2023-06-03T14:50:00,HV,9009,BRU,IBZ,182.0,182.0,144.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=3&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230605HV9009,2023-06-05T06:30:00,2023-06-05T08:55:00,HV,9009,BRU,IBZ,100.0,100.0,62.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=5&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230607HV9009,2023-06-07T06:30:00,2023-06-07T08:55:00,HV,9009,BRU,IBZ,146.0,146.0,108.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=7&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230609HV9009,2023-06-09T17:20:00,2023-06-09T19:45:00,HV,9009,BRU,IBZ,223.0,223.0,185.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=9&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230610HV9009,2023-06-10T12:30:00,2023-06-10T14:50:00,HV,9009,BRU,IBZ,163.0,163.0,125.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=10&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230612HV9009,2023-06-12T06:30:00,2023-06-12T08:55:00,HV,9009,BRU,IBZ,182.0,182.0,144.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=12&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230614HV9009,2023-06-14T06:30:00,2023-06-14T08:55:00,HV,9009,BRU,IBZ,100.0,100.0,62.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=14&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230616HV9009,2023-06-16T17:20:00,2023-06-16T19:45:00,HV,9009,BRU,IBZ,146.0,146.0,108.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=16&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230617HV9009,2023-06-17T12:30:00,2023-06-17T14:50:00,HV,9009,BRU,IBZ,129.0,129.0,91.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=17&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230619HV9009,2023-06-19T06:30:00,2023-06-19T08:55:00,HV,9009,BRU,IBZ,100.0,100.0,62.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=19&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230621HV9009,2023-06-21T06:30:00,2023-06-21T08:55:00,HV,9009,BRU,IBZ,163.0,163.0,125.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=21&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230623HV9009,2023-06-23T17:20:00,2023-06-23T19:45:00,HV,9009,BRU,IBZ,114.0,114.0,76.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=23&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230624HV9009,2023-06-24T12:30:00,2023-06-24T14:50:00,HV,9009,BRU,IBZ,146.0,146.0,108.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=24&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230626HV9009,2023-06-26T06:30:00,2023-06-26T08:55:00,HV,9009,BRU,IBZ,100.0,100.0,62.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=26&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230628HV9009,2023-06-28T06:30:00,2023-06-28T08:55:00,HV,9009,BRU,IBZ,114.0,114.0,76.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=28&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230630HV9023,2023-06-30T16:50:00,2023-06-30T19:15:00,HV,9023,BRU,IBZ,105.0,105.0,67.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=30&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230630HV9023,2023-06-30T16:50:00,2023-06-30T19:15:00,HV,9023,BRU,IBZ,105.0,105.0,67.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=30&om=6&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230702HV9009,2023-07-02T15:30:00,2023-07-02T17:55:00,HV,9009,BRU,IBZ,208.0,208.0,170.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=2&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230703HV9009,2023-07-03T15:35:00,2023-07-03T18:00:00,HV,9009,BRU,IBZ,208.0,208.0,170.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=3&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230705HV9009,2023-07-05T06:30:00,2023-07-05T08:55:00,HV,9009,BRU,IBZ,208.0,208.0,170.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=5&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230707HV9023,2023-07-07T16:50:00,2023-07-07T19:15:00,HV,9023,BRU,IBZ,135.0,135.0,97.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=7&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230709HV9009,2023-07-09T15:30:00,2023-07-09T17:55:00,HV,9009,BRU,IBZ,172.0,172.0,134.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=9&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230710HV9009,2023-07-10T15:35:00,2023-07-10T18:00:00,HV,9009,BRU,IBZ,190.0,190.0,152.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=10&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230712HV9009,2023-07-12T06:30:00,2023-07-12T08:55:00,HV,9009,BRU,IBZ,153.0,153.0,115.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=12&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230714HV9023,2023-07-14T16:50:00,2023-07-14T19:15:00,HV,9023,BRU,IBZ,135.0,135.0,97.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=14&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230716HV9009,2023-07-16T15:30:00,2023-07-16T17:55:00,HV,9009,BRU,IBZ,208.0,208.0,170.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=16&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230717HV9009,2023-07-17T15:35:00,2023-07-17T18:00:00,HV,9009,BRU,IBZ,153.0,153.0,115.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=17&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230719HV9009,2023-07-19T06:30:00,2023-07-19T08:55:00,HV,9009,BRU,IBZ,153.0,153.0,115.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=19&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230721HV9023,2023-07-21T16:50:00,2023-07-21T19:15:00,HV,9023,BRU,IBZ,135.0,135.0,97.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=21&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230723HV9009,2023-07-23T15:30:00,2023-07-23T17:55:00,HV,9009,BRU,IBZ,153.0,153.0,115.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=23&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230724HV9009,2023-07-24T15:35:00,2023-07-24T18:00:00,HV,9009,BRU,IBZ,289.0,289.0,251.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=24&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
BRUIBZ20230726HV9009,2023-07-26T06:30:00,2023-07-26T08:55:00,HV,9009,BRU,IBZ,135.0,135.0,97.86,37.14,EUR,Basic,https://www.transavia.com/nl-NL/bookingtool/flights/deeplink?ds=BRU&as=IBZ&ap=1&cp=0&od=26&om=7&oy=2023&utm_source=API&utm_medium=Public,{'count': 18}
